year,climate,fortype,acres,district
2053,Ensemble-rcp85,943,104.687087,"Coos Bay District"
2053,Ensemble-rcp85,943,5.653382,"Eugene District"
2053,Ensemble-rcp85,943,272.267783,"Medford District"
2053,Ensemble-rcp85,943,117.969019,"Roseburg District"
2053,Ensemble-rcp85,943,32.170471,"Salem District"
2053,Ensemble-rcp85,951,51.010497,"Coos Bay District"
2053,Ensemble-rcp85,951,1666.853232,"Medford District"
2053,Ensemble-rcp85,951,488.360455,"Roseburg District"
2053,Ensemble-rcp85,997,224.225754,"Coos Bay District"
2053,Ensemble-rcp85,997,222.46508,"Medford District"
2053,Ensemble-rcp85,998,359.805654,"Coos Bay District"
2053,Ensemble-rcp85,998,126.239199,"Eugene District"
2053,Ensemble-rcp85,998,28.306812,"Medford District"
2053,Ensemble-rcp85,998,26.354796,"Roseburg District"
2053,Ensemble-rcp85,998,8.274767,"Salem District"
2053,Ensemble-rcp85,999,120.001466,"Coos Bay District"
2053,Ensemble-rcp85,999,36.139813,"Eugene District"
2053,Ensemble-rcp85,999,137.476362,"Lakeview District"
2053,Ensemble-rcp85,999,103.052523,"Medford District"
2053,Ensemble-rcp85,999,5.882951,"Roseburg District"
2053,Ensemble-rcp85,999,110.890296,"Salem District"
2058,Ensemble-rcp45,183,1447.272134,"Lakeview District"
2058,Ensemble-rcp45,201,13616.188041,"Coos Bay District"
2058,Ensemble-rcp45,201,14002.795958,"Eugene District"
2058,Ensemble-rcp45,201,609.528651,"Lakeview District"
2058,Ensemble-rcp45,201,24354.59556,"Medford District"
2058,Ensemble-rcp45,201,19275.029278,"Roseburg District"
2058,Ensemble-rcp45,201,15077.9865,"Salem District"
2058,Ensemble-rcp45,202,19.127166,"Medford District"
2058,Ensemble-rcp45,221,5051.900536,"Lakeview District"
2058,Ensemble-rcp45,221,5972.395215,"Medford District"
2058,Ensemble-rcp45,221,34.250878,"Roseburg District"
2058,Ensemble-rcp45,222,509.041495,"Medford District"
2058,Ensemble-rcp45,222,11.765696,"Roseburg District"
2058,Ensemble-rcp45,223,515.269751,"Medford District"
2058,Ensemble-rcp45,224,64.280683,"Lakeview District"
2058,Ensemble-rcp45,224,867.104441,"Medford District"
2058,Ensemble-rcp45,261,125.783879,"Medford District"
2058,Ensemble-rcp45,264,525.095473,"Salem District"
2058,Ensemble-rcp45,267,224.381411,"Medford District"
2058,Ensemble-rcp45,301,8.14905,"Roseburg District"
2058,Ensemble-rcp45,301,1051.924907,"Salem District"
2058,Ensemble-rcp45,304,31.513908,"Eugene District"
2058,Ensemble-rcp45,304,32.501601,"Roseburg District"
2058,Ensemble-rcp45,304,79.70293,"Salem District"
2058,Ensemble-rcp45,305,55.028905,"Salem District"
2058,Ensemble-rcp45,709,11.884272,"Coos Bay District"
2058,Ensemble-rcp45,709,5.187861,"Eugene District"
2058,Ensemble-rcp45,709,31.294208,"Roseburg District"
2058,Ensemble-rcp45,722,43.888935,"Medford District"
2058,Ensemble-rcp45,722,53.56889,"Roseburg District"
2058,Ensemble-rcp45,911,1572.323774,"Coos Bay District"
2058,Ensemble-rcp45,911,640.525364,"Eugene District"
2058,Ensemble-rcp45,911,6.344936,"Roseburg District"
2058,Ensemble-rcp45,911,1871.494734,"Salem District"
2058,Ensemble-rcp45,912,335.686308,"Coos Bay District"
2058,Ensemble-rcp45,912,257.466493,"Eugene District"
2058,Ensemble-rcp45,912,32.801632,"Medford District"
2058,Ensemble-rcp45,912,289.708555,"Roseburg District"
2058,Ensemble-rcp45,912,839.655097,"Salem District"
2058,Ensemble-rcp45,922,920.828945,"Medford District"
2058,Ensemble-rcp45,922,151.173287,"Roseburg District"
2058,Ensemble-rcp45,923,43.59846,"Eugene District"
2058,Ensemble-rcp45,923,247.505887,"Lakeview District"
2058,Ensemble-rcp45,923,2382.155481,"Medford District"
2058,Ensemble-rcp45,923,133.353635,"Roseburg District"
2058,Ensemble-rcp45,923,8.64595,"Salem District"
2058,Ensemble-rcp45,924,102.768118,"Medford District"
2058,Ensemble-rcp45,932,2283.332075,"Medford District"
2058,Ensemble-rcp45,932,71.559467,"Roseburg District"
2058,Ensemble-rcp45,941,553.21455,"Coos Bay District"
2058,Ensemble-rcp45,941,2091.329388,"Medford District"
2058,Ensemble-rcp45,941,84.364994,"Roseburg District"
2058,Ensemble-rcp45,942,11.556837,"Roseburg District"
2058,Ensemble-rcp45,943,116.213806,"Coos Bay District"
2058,Ensemble-rcp45,943,5.653382,"Eugene District"
2058,Ensemble-rcp45,943,216.815871,"Medford District"
2058,Ensemble-rcp45,943,66.188135,"Roseburg District"
2058,Ensemble-rcp45,943,32.170471,"Salem District"
2058,Ensemble-rcp45,951,114.331264,"Coos Bay District"
2058,Ensemble-rcp45,951,1542.737895,"Medford District"
2058,Ensemble-rcp45,951,331.435524,"Roseburg District"
2058,Ensemble-rcp45,997,203.360844,"Coos Bay District"
2058,Ensemble-rcp45,997,193.567577,"Medford District"
2058,Ensemble-rcp45,998,324.683685,"Coos Bay District"
2058,Ensemble-rcp45,998,135.865817,"Eugene District"
2058,Ensemble-rcp45,998,17.05344,"Roseburg District"
2058,Ensemble-rcp45,998,8.274767,"Salem District"
2058,Ensemble-rcp45,999,29.602459,"Eugene District"
2058,Ensemble-rcp45,999,96.271401,"Lakeview District"
2058,Ensemble-rcp45,999,142.917948,"Medford District"
2058,Ensemble-rcp45,999,45.880784,"Roseburg District"
2058,Ensemble-rcp45,999,56.39933,"Salem District"
2058,Ensemble-rcp85,183,998.707893,"Lakeview District"
2058,Ensemble-rcp85,201,13505.305641,"Coos Bay District"
2058,Ensemble-rcp85,201,14112.638922,"Eugene District"
2058,Ensemble-rcp85,201,710.881835,"Lakeview District"
2058,Ensemble-rcp85,201,22707.899048,"Medford District"
2058,Ensemble-rcp85,201,18432.370386,"Roseburg District"
2058,Ensemble-rcp85,201,15029.609123,"Salem District"
2058,Ensemble-rcp85,202,19.127166,"Medford District"
2058,Ensemble-rcp85,221,5325.56077599999,"Lakeview District"
2058,Ensemble-rcp85,221,6650.663457,"Medford District"
2058,Ensemble-rcp85,222,461.258055,"Medford District"
2058,Ensemble-rcp85,223,287.444282,"Medford District"
2058,Ensemble-rcp85,224,24.281938,"Lakeview District"
2058,Ensemble-rcp85,224,602.485185,"Medford District"
2058,Ensemble-rcp85,261,34.842256,"Coos Bay District"
2058,Ensemble-rcp85,261,39.998745,"Lakeview District"
2058,Ensemble-rcp85,261,239.803052,"Medford District"
2058,Ensemble-rcp85,261,7.179605,"Roseburg District"
2058,Ensemble-rcp85,264,339.096434,"Salem District"
2058,Ensemble-rcp85,267,37.063295,"Lakeview District"
2058,Ensemble-rcp85,267,406.566618,"Medford District"
2058,Ensemble-rcp85,301,27.618952,"Roseburg District"
2058,Ensemble-rcp85,301,937.156212,"Salem District"
2058,Ensemble-rcp85,304,32.501601,"Roseburg District"
2058,Ensemble-rcp85,304,146.953674,"Salem District"
2058,Ensemble-rcp85,305,55.028905,"Salem District"
2058,Ensemble-rcp85,702,14.768416,"Roseburg District"
2058,Ensemble-rcp85,704,16.525792,"Roseburg District"
2058,Ensemble-rcp85,709,11.884272,"Coos Bay District"
2058,Ensemble-rcp85,709,5.187861,"Eugene District"
2058,Ensemble-rcp85,709,128.945516,"Roseburg District"
2058,Ensemble-rcp85,709,16.173472,"Salem District"
2058,Ensemble-rcp85,722,56.695924,"Medford District"
2058,Ensemble-rcp85,722,217.935024,"Roseburg District"
2058,Ensemble-rcp85,911,1320.858009,"Coos Bay District"
2058,Ensemble-rcp85,911,545.542562,"Eugene District"
2058,Ensemble-rcp85,911,32.379939,"Roseburg District"
2058,Ensemble-rcp85,911,1982.756241,"Salem District"
2058,Ensemble-rcp85,912,443.264122,"Coos Bay District"
2058,Ensemble-rcp85,912,250.395354,"Eugene District"
2058,Ensemble-rcp85,912,342.115666,"Roseburg District"
2058,Ensemble-rcp85,912,1027.43971,"Salem District"
2058,Ensemble-rcp85,922,1052.945152,"Medford District"
2058,Ensemble-rcp85,922,219.460481,"Roseburg District"
2058,Ensemble-rcp85,923,43.59846,"Eugene District"
2058,Ensemble-rcp85,923,237.910312,"Lakeview District"
2058,Ensemble-rcp85,923,1976.298262,"Medford District"
2058,Ensemble-rcp85,923,170.060649,"Roseburg District"
2058,Ensemble-rcp85,923,14.432499,"Salem District"
2058,Ensemble-rcp85,924,190.581742,"Medford District"
2058,Ensemble-rcp85,925,51.78479,"Roseburg District"
2058,Ensemble-rcp85,932,3374.510076,"Medford District"
2058,Ensemble-rcp85,932,66.256227,"Roseburg District"
2058,Ensemble-rcp85,941,681.103047,"Coos Bay District"
2058,Ensemble-rcp85,941,1965.515331,"Medford District"
2058,Ensemble-rcp85,941,69.463901,"Roseburg District"
2058,Ensemble-rcp85,942,64.138351,"Roseburg District"
2058,Ensemble-rcp85,943,169.633903,"Coos Bay District"
2058,Ensemble-rcp85,943,5.653382,"Eugene District"
2058,Ensemble-rcp85,943,287.67419,"Medford District"
2058,Ensemble-rcp85,943,158.536996,"Roseburg District"
2058,Ensemble-rcp85,943,32.170471,"Salem District"
2058,Ensemble-rcp85,951,56.499046,"Coos Bay District"
2058,Ensemble-rcp85,951,1503.059718,"Medford District"
2058,Ensemble-rcp85,951,501.673025,"Roseburg District"
2058,Ensemble-rcp85,997,141.804669,"Coos Bay District"
2058,Ensemble-rcp85,997,287.327475,"Medford District"
2058,Ensemble-rcp85,998,428.431095,"Coos Bay District"
2058,Ensemble-rcp85,998,116.208668,"Eugene District"
2058,Ensemble-rcp85,998,28.306812,"Medford District"
2058,Ensemble-rcp85,998,61.874082,"Roseburg District"
2058,Ensemble-rcp85,998,8.274767,"Salem District"
2058,Ensemble-rcp85,999,54.260484,"Coos Bay District"
2058,Ensemble-rcp85,999,72.984493,"Eugene District"
2058,Ensemble-rcp85,999,142.354498,"Lakeview District"
2058,Ensemble-rcp85,999,442.681238,"Medford District"
2058,Ensemble-rcp85,999,39.589796,"Roseburg District"
2058,Ensemble-rcp85,999,17.287556,"Salem District"
2063,Ensemble-rcp45,183,1394.365067,"Lakeview District"
2063,Ensemble-rcp45,201,13742.942539,"Coos Bay District"
2063,Ensemble-rcp45,201,13998.204893,"Eugene District"
2063,Ensemble-rcp45,201,597.820296,"Lakeview District"
2063,Ensemble-rcp45,201,24238.97862,"Medford District"
2063,Ensemble-rcp45,201,19393.022145,"Roseburg District"
2063,Ensemble-rcp45,201,15177.357862,"Salem District"
2063,Ensemble-rcp45,202,19.127166,"Medford District"
2063,Ensemble-rcp45,221,5080.865077,"Lakeview District"
2063,Ensemble-rcp45,221,6561.489285,"Medford District"
2063,Ensemble-rcp45,222,544.720041,"Medford District"
2063,Ensemble-rcp45,222,11.765696,"Roseburg District"
2063,Ensemble-rcp45,223,602.435619,"Medford District"
2063,Ensemble-rcp45,224,64.280683,"Lakeview District"
2063,Ensemble-rcp45,224,671.336903,"Medford District"
2063,Ensemble-rcp45,261,165.782624,"Medford District"
2063,Ensemble-rcp45,261,7.179605,"Roseburg District"
2063,Ensemble-rcp45,264,499.312945,"Salem District"
2063,Ensemble-rcp45,267,224.381411,"Medford District"
2063,Ensemble-rcp45,301,953.520848,"Salem District"
2063,Ensemble-rcp45,304,31.513908,"Eugene District"
2063,Ensemble-rcp45,304,32.501601,"Roseburg District"
2063,Ensemble-rcp45,304,28.90031,"Salem District"
2063,Ensemble-rcp45,305,55.028905,"Salem District"
2063,Ensemble-rcp45,702,23.535287,"Medford District"
2063,Ensemble-rcp45,704,16.525792,"Roseburg District"
2063,Ensemble-rcp45,709,11.884272,"Coos Bay District"
2063,Ensemble-rcp45,709,5.187861,"Eugene District"
2063,Ensemble-rcp45,709,14.768416,"Roseburg District"
2063,Ensemble-rcp45,722,21.071659,"Medford District"
2063,Ensemble-rcp45,722,22.81058,"Roseburg District"
2063,Ensemble-rcp45,911,1463.255898,"Coos Bay District"
2063,Ensemble-rcp45,911,615.429968,"Eugene District"
2063,Ensemble-rcp45,911,6.344936,"Roseburg District"
2063,Ensemble-rcp45,911,1866.52889,"Salem District"
2063,Ensemble-rcp45,912,261.958654,"Coos Bay District"
2063,Ensemble-rcp45,912,240.432752,"Eugene District"
2063,Ensemble-rcp45,912,225.151925,"Roseburg District"
2063,Ensemble-rcp45,912,878.593175,"Salem District"
2063,Ensemble-rcp45,922,998.380214,"Medford District"
2063,Ensemble-rcp45,922,133.730336,"Roseburg District"
2063,Ensemble-rcp45,923,43.59846,"Eugene District"
2063,Ensemble-rcp45,923,229.653797,"Lakeview District"
2063,Ensemble-rcp45,923,2020.985084,"Medford District"
2063,Ensemble-rcp45,923,122.1783,"Roseburg District"
2063,Ensemble-rcp45,923,8.64595,"Salem District"
2063,Ensemble-rcp45,924,146.195553,"Medford District"
2063,Ensemble-rcp45,932,2249.103283,"Medford District"
2063,Ensemble-rcp45,932,35.082149,"Roseburg District"
2063,Ensemble-rcp45,941,624.634481,"Coos Bay District"
2063,Ensemble-rcp45,941,2025.01978,"Medford District"
2063,Ensemble-rcp45,941,84.364994,"Roseburg District"
2063,Ensemble-rcp45,942,30.261638,"Roseburg District"
2063,Ensemble-rcp45,943,132.133091,"Coos Bay District"
2063,Ensemble-rcp45,943,5.653382,"Eugene District"
2063,Ensemble-rcp45,943,233.049801,"Medford District"
2063,Ensemble-rcp45,943,96.647422,"Roseburg District"
2063,Ensemble-rcp45,943,32.170471,"Salem District"
2063,Ensemble-rcp45,951,83.666416,"Coos Bay District"
2063,Ensemble-rcp45,951,1374.779269,"Medford District"
2063,Ensemble-rcp45,951,360.671441,"Roseburg District"
2063,Ensemble-rcp45,997,174.438197,"Coos Bay District"
2063,Ensemble-rcp45,997,229.481878,"Medford District"
2063,Ensemble-rcp45,998,347.400186,"Coos Bay District"
2063,Ensemble-rcp45,998,128.559994,"Eugene District"
2063,Ensemble-rcp45,998,26.354796,"Roseburg District"
2063,Ensemble-rcp45,998,8.274767,"Salem District"
2063,Ensemble-rcp45,999,5.57281,"Coos Bay District"
2063,Ensemble-rcp45,999,83.628484,"Eugene District"
2063,Ensemble-rcp45,999,149.774372,"Lakeview District"
2063,Ensemble-rcp45,999,190.989306,"Medford District"
2063,Ensemble-rcp45,999,35.817423,"Roseburg District"
2063,Ensemble-rcp45,999,98.044941,"Salem District"
2063,Ensemble-rcp85,183,493.517531,"Lakeview District"
2063,Ensemble-rcp85,201,13266.049461,"Coos Bay District"
2063,Ensemble-rcp85,201,14164.327542,"Eugene District"
2063,Ensemble-rcp85,201,709.725891,"Lakeview District"
2063,Ensemble-rcp85,201,22259.350915,"Medford District"
2063,Ensemble-rcp85,201,17894.527218,"Roseburg District"
2063,Ensemble-rcp85,201,15145.128845,"Salem District"
2063,Ensemble-rcp85,202,19.127166,"Medford District"
2063,Ensemble-rcp85,221,5699.66719099999,"Lakeview District"
2063,Ensemble-rcp85,221,7275.873369,"Medford District"
2063,Ensemble-rcp85,222,461.481441,"Medford District"
2063,Ensemble-rcp85,223,292.596342,"Medford District"
2063,Ensemble-rcp85,224,64.280683,"Lakeview District"
2063,Ensemble-rcp85,224,387.370989,"Medford District"
2063,Ensemble-rcp85,261,34.842256,"Coos Bay District"
2063,Ensemble-rcp85,261,251.457831,"Medford District"
2063,Ensemble-rcp85,264,313.313906,"Salem District"
2063,Ensemble-rcp85,267,37.063295,"Lakeview District"
2063,Ensemble-rcp85,267,373.093572,"Medford District"
2063,Ensemble-rcp85,301,39.817429,"Roseburg District"
2063,Ensemble-rcp85,301,757.795449,"Salem District"
2063,Ensemble-rcp85,304,32.501601,"Roseburg District"
2063,Ensemble-rcp85,304,135.206915,"Salem District"
2063,Ensemble-rcp85,305,77.747305,"Salem District"
2063,Ensemble-rcp85,702,36.132061,"Medford District"
2063,Ensemble-rcp85,702,134.696629,"Roseburg District"
2063,Ensemble-rcp85,704,16.525792,"Roseburg District"
2063,Ensemble-rcp85,709,34.00962,"Coos Bay District"
2063,Ensemble-rcp85,709,29.100578,"Eugene District"
2063,Ensemble-rcp85,709,218.825417,"Roseburg District"
2063,Ensemble-rcp85,709,16.173472,"Salem District"
2063,Ensemble-rcp85,722,64.723185,"Medford District"
2063,Ensemble-rcp85,722,311.472958,"Roseburg District"
2063,Ensemble-rcp85,911,1195.71664,"Coos Bay District"
2063,Ensemble-rcp85,911,533.205079,"Eugene District"
2063,Ensemble-rcp85,911,2056.614669,"Salem District"
2063,Ensemble-rcp85,912,744.622172,"Coos Bay District"
2063,Ensemble-rcp85,912,227.683358,"Eugene District"
2063,Ensemble-rcp85,912,491.126274,"Roseburg District"
2063,Ensemble-rcp85,912,1038.170737,"Salem District"
2063,Ensemble-rcp85,922,1299.442616,"Medford District"
2063,Ensemble-rcp85,922,91.446879,"Roseburg District"
2063,Ensemble-rcp85,923,43.59846,"Eugene District"
2063,Ensemble-rcp85,923,237.910312,"Lakeview District"
2063,Ensemble-rcp85,923,1398.965837,"Medford District"
2063,Ensemble-rcp85,923,209.002809,"Roseburg District"
2063,Ensemble-rcp85,924,231.624,"Medford District"
2063,Ensemble-rcp85,925,91.32558,"Roseburg District"
2063,Ensemble-rcp85,932,3831.255483,"Medford District"
2063,Ensemble-rcp85,932,156.664039,"Roseburg District"
2063,Ensemble-rcp85,941,658.476062,"Coos Bay District"
2063,Ensemble-rcp85,941,1777.479905,"Medford District"
2063,Ensemble-rcp85,941,69.463901,"Roseburg District"
2063,Ensemble-rcp85,942,27.815084,"Roseburg District"
2063,Ensemble-rcp85,943,169.633903,"Coos Bay District"
2063,Ensemble-rcp85,943,5.653382,"Eugene District"
2063,Ensemble-rcp85,943,309.659725,"Medford District"
2063,Ensemble-rcp85,943,195.794879,"Roseburg District"
2063,Ensemble-rcp85,943,32.170471,"Salem District"
2063,Ensemble-rcp85,951,75.329747,"Coos Bay District"
2063,Ensemble-rcp85,951,1373.372643,"Medford District"
2063,Ensemble-rcp85,951,573.484734,"Roseburg District"
2063,Ensemble-rcp85,997,98.169233,"Coos Bay District"
2063,Ensemble-rcp85,997,455.816483,"Medford District"
2063,Ensemble-rcp85,998,520.384287,"Coos Bay District"
2063,Ensemble-rcp85,998,93.665636,"Eugene District"
2063,Ensemble-rcp85,998,28.306812,"Medford District"
2063,Ensemble-rcp85,998,61.874082,"Roseburg District"
2063,Ensemble-rcp85,998,8.274767,"Salem District"
2063,Ensemble-rcp85,999,50.653163,"Coos Bay District"
2063,Ensemble-rcp85,999,54.975667,"Eugene District"
2063,Ensemble-rcp85,999,274.594389,"Lakeview District"
2063,Ensemble-rcp85,999,413.712408,"Medford District"
2063,Ensemble-rcp85,999,38.81389,"Roseburg District"
2063,Ensemble-rcp85,999,25.782528,"Salem District"
2068,Ensemble-rcp45,183,1359.286838,"Lakeview District"
2068,Ensemble-rcp45,201,13756.133716,"Coos Bay District"
2068,Ensemble-rcp45,201,14019.043185,"Eugene District"
2068,Ensemble-rcp45,201,671.420523,"Lakeview District"
2068,Ensemble-rcp45,201,24406.740103,"Medford District"
2068,Ensemble-rcp45,201,19352.693375,"Roseburg District"
2068,Ensemble-rcp45,201,15329.857043,"Salem District"
2068,Ensemble-rcp45,202,19.127166,"Medford District"
2068,Ensemble-rcp45,221,5082.186815,"Lakeview District"
2068,Ensemble-rcp45,221,6990.027016,"Medford District"
2068,Ensemble-rcp45,222,493.953284,"Medford District"
2068,Ensemble-rcp45,223,661.738335,"Medford District"
2068,Ensemble-rcp45,224,64.280683,"Lakeview District"
2068,Ensemble-rcp45,224,598.254203,"Medford District"
2068,Ensemble-rcp45,261,178.934064,"Medford District"
2068,Ensemble-rcp45,261,7.179605,"Roseburg District"
2068,Ensemble-rcp45,264,499.312945,"Salem District"
2068,Ensemble-rcp45,267,187.541176,"Medford District"
2068,Ensemble-rcp45,301,899.48433,"Salem District"
2068,Ensemble-rcp45,304,31.513908,"Eugene District"
2068,Ensemble-rcp45,304,32.501601,"Roseburg District"
2068,Ensemble-rcp45,304,76.733325,"Salem District"
2068,Ensemble-rcp45,305,55.028905,"Salem District"
2068,Ensemble-rcp45,702,23.535287,"Medford District"
2068,Ensemble-rcp45,704,16.525792,"Roseburg District"
2068,Ensemble-rcp45,709,11.884272,"Coos Bay District"
2068,Ensemble-rcp45,709,5.187861,"Eugene District"
2068,Ensemble-rcp45,709,14.768416,"Roseburg District"
2068,Ensemble-rcp45,722,9.985465,"Medford District"
2068,Ensemble-rcp45,722,44.228794,"Roseburg District"
2068,Ensemble-rcp45,911,1361.1058,"Coos Bay District"
2068,Ensemble-rcp45,911,603.985439,"Eugene District"
2068,Ensemble-rcp45,911,6.344936,"Roseburg District"
2068,Ensemble-rcp45,911,1820.556591,"Salem District"
2068,Ensemble-rcp45,912,307.468443,"Coos Bay District"
2068,Ensemble-rcp45,912,287.414451,"Eugene District"
2068,Ensemble-rcp45,912,263.078336,"Roseburg District"
2068,Ensemble-rcp45,912,863.295367,"Salem District"
2068,Ensemble-rcp45,922,860.880611,"Medford District"
2068,Ensemble-rcp45,922,157.229802,"Roseburg District"
2068,Ensemble-rcp45,923,43.59846,"Eugene District"
2068,Ensemble-rcp45,923,229.653797,"Lakeview District"
2068,Ensemble-rcp45,923,1919.68191,"Medford District"
2068,Ensemble-rcp45,923,133.318075,"Roseburg District"
2068,Ensemble-rcp45,924,151.600709,"Medford District"
2068,Ensemble-rcp45,925,9.292803,"Roseburg District"
2068,Ensemble-rcp45,932,2242.613494,"Medford District"
2068,Ensemble-rcp45,932,80.654744,"Roseburg District"
2068,Ensemble-rcp45,941,624.634481,"Coos Bay District"
2068,Ensemble-rcp45,941,1992.994202,"Medford District"
2068,Ensemble-rcp45,941,84.364994,"Roseburg District"
2068,Ensemble-rcp45,942,30.261638,"Roseburg District"
2068,Ensemble-rcp45,943,132.133091,"Coos Bay District"
2068,Ensemble-rcp45,943,5.653382,"Eugene District"
2068,Ensemble-rcp45,943,227.381185,"Medford District"
2068,Ensemble-rcp45,943,103.193833,"Roseburg District"
2068,Ensemble-rcp45,943,15.062354,"Salem District"
2068,Ensemble-rcp45,951,59.478248,"Coos Bay District"
2068,Ensemble-rcp45,951,1281.743323,"Medford District"
2068,Ensemble-rcp45,951,293.187655,"Roseburg District"
2068,Ensemble-rcp45,997,153.288385,"Coos Bay District"
2068,Ensemble-rcp45,997,229.481878,"Medford District"
2068,Ensemble-rcp45,998,375.342032,"Coos Bay District"
2068,Ensemble-rcp45,998,121.354841,"Eugene District"
2068,Ensemble-rcp45,998,26.354796,"Roseburg District"
2068,Ensemble-rcp45,998,8.274767,"Salem District"
2068,Ensemble-rcp45,999,66.418076,"Coos Bay District"
2068,Ensemble-rcp45,999,34.458175,"Eugene District"
2068,Ensemble-rcp45,999,109.930636,"Lakeview District"
2068,Ensemble-rcp45,999,64.629372,"Medford District"
2068,Ensemble-rcp45,999,38.773437,"Salem District"
2068,Ensemble-rcp85,183,189.250705,"Lakeview District"
2068,Ensemble-rcp85,201,12815.556321,"Coos Bay District"
2068,Ensemble-rcp85,201,14081.395357,"Eugene District"
2068,Ensemble-rcp85,201,720.163977,"Lakeview District"
2068,Ensemble-rcp85,201,21762.241689,"Medford District"
2068,Ensemble-rcp85,201,17144.418065,"Roseburg District"
2068,Ensemble-rcp85,201,14952.646774,"Salem District"
2068,Ensemble-rcp85,202,19.127166,"Medford District"
2068,Ensemble-rcp85,221,6103.58916699999,"Lakeview District"
2068,Ensemble-rcp85,221,7571.149717,"Medford District"
2068,Ensemble-rcp85,222,439.038203,"Medford District"
2068,Ensemble-rcp85,223,305.898148,"Medford District"
2068,Ensemble-rcp85,224,64.280683,"Lakeview District"
2068,Ensemble-rcp85,224,327.539601,"Medford District"
2068,Ensemble-rcp85,261,34.842256,"Coos Bay District"
2068,Ensemble-rcp85,261,251.457831,"Medford District"
2068,Ensemble-rcp85,264,345.898166,"Salem District"
2068,Ensemble-rcp85,267,37.063295,"Lakeview District"
2068,Ensemble-rcp85,267,376.812789,"Medford District"
2068,Ensemble-rcp85,301,27.900145,"Eugene District"
2068,Ensemble-rcp85,301,85.356104,"Roseburg District"
2068,Ensemble-rcp85,301,619.632593,"Salem District"
2068,Ensemble-rcp85,304,10.303105,"Eugene District"
2068,Ensemble-rcp85,304,32.501601,"Roseburg District"
2068,Ensemble-rcp85,304,135.206915,"Salem District"
2068,Ensemble-rcp85,305,77.747305,"Salem District"
2068,Ensemble-rcp85,702,71.51169,"Medford District"
2068,Ensemble-rcp85,702,192.431128,"Roseburg District"
2068,Ensemble-rcp85,703,16.173472,"Salem District"
2068,Ensemble-rcp85,704,109.422675,"Roseburg District"
2068,Ensemble-rcp85,709,75.588483,"Coos Bay District"
2068,Ensemble-rcp85,709,46.134319,"Eugene District"
2068,Ensemble-rcp85,709,388.590574,"Roseburg District"
2068,Ensemble-rcp85,722,191.729897,"Medford District"
2068,Ensemble-rcp85,722,256.068052,"Roseburg District"
2068,Ensemble-rcp85,911,1177.597922,"Coos Bay District"
2068,Ensemble-rcp85,911,496.82923,"Eugene District"
2068,Ensemble-rcp85,911,2101.251752,"Salem District"
2068,Ensemble-rcp85,912,937.367161,"Coos Bay District"
2068,Ensemble-rcp85,912,334.670845,"Eugene District"
2068,Ensemble-rcp85,912,569.947759,"Roseburg District"
2068,Ensemble-rcp85,912,1126.755852,"Salem District"
2068,Ensemble-rcp85,922,1275.366195,"Medford District"
2068,Ensemble-rcp85,922,112.922987,"Roseburg District"
2068,Ensemble-rcp85,923,43.59846,"Eugene District"
2068,Ensemble-rcp85,923,220.058222,"Lakeview District"
2068,Ensemble-rcp85,923,1279.777453,"Medford District"
2068,Ensemble-rcp85,923,230.357146,"Roseburg District"
2068,Ensemble-rcp85,923,27.186326,"Salem District"
2068,Ensemble-rcp85,924,170.379628,"Medford District"
2068,Ensemble-rcp85,924,26.028236,"Roseburg District"
2068,Ensemble-rcp85,925,144.324027,"Roseburg District"
2068,Ensemble-rcp85,932,4162.97408,"Medford District"
2068,Ensemble-rcp85,932,203.826571,"Roseburg District"
2068,Ensemble-rcp85,941,727.963381,"Coos Bay District"
2068,Ensemble-rcp85,941,1648.703489,"Medford District"
2068,Ensemble-rcp85,941,69.463901,"Roseburg District"
2068,Ensemble-rcp85,942,69.275397,"Roseburg District"
2068,Ensemble-rcp85,943,206.262514,"Coos Bay District"
2068,Ensemble-rcp85,943,5.653382,"Eugene District"
2068,Ensemble-rcp85,943,360.138546,"Medford District"
2068,Ensemble-rcp85,943,319.844633,"Roseburg District"
2068,Ensemble-rcp85,943,54.440919,"Salem District"
2068,Ensemble-rcp85,951,75.329747,"Coos Bay District"
2068,Ensemble-rcp85,951,1341.993825,"Medford District"
2068,Ensemble-rcp85,951,513.570099,"Roseburg District"
2068,Ensemble-rcp85,997,95.463587,"Coos Bay District"
2068,Ensemble-rcp85,997,455.816483,"Medford District"
2068,Ensemble-rcp85,998,643.61146,"Coos Bay District"
2068,Ensemble-rcp85,998,79.453374,"Eugene District"
2068,Ensemble-rcp85,998,28.306812,"Medford District"
2068,Ensemble-rcp85,998,92.097307,"Roseburg District"
2068,Ensemble-rcp85,998,8.274767,"Salem District"
2068,Ensemble-rcp85,999,58.303712,"Coos Bay District"
2068,Ensemble-rcp85,999,26.271485,"Eugene District"
2068,Ensemble-rcp85,999,182.353243,"Lakeview District"
2068,Ensemble-rcp85,999,500.879541,"Medford District"
2068,Ensemble-rcp85,999,94.732933,"Roseburg District"
2068,Ensemble-rcp85,999,141.164223,"Salem District"
2073,Ensemble-rcp45,183,1319.288093,"Lakeview District"
2073,Ensemble-rcp45,201,13660.333765,"Coos Bay District"
2073,Ensemble-rcp45,201,13999.940295,"Eugene District"
2073,Ensemble-rcp45,201,708.329146,"Lakeview District"
2073,Ensemble-rcp45,201,24494.293796,"Medford District"
2073,Ensemble-rcp45,201,19317.355902,"Roseburg District"
